transaction_id,timestamp,sender_account,receiver_account,transaction_type,amount_usd,channel,origin_country,destination_country,is_international,is_cash,customer_id,scenario,known_suspicious,annual_income_usd,occupation,expected_monthly_volume_usd,risk_rating,pep_flag,sanctions_flag,adverse_media_flag,amount_vs_expected,RF_STRUCTURING,RF_HIGH_AMOUNT,RF_INTERNATIONAL,RF_PROFILE_MISMATCH,red_flag_count,rule_alert,rule_risk_score,risk_level,alert_id,red_flags,status,analyst_decision,sar_recommendation
TXN00017798,2025-04-08 16:36:00,ACC0001470,ACC0002281,CARD_PAYMENT,4661.4,Branch,United States,Hong Kong,1,0,CUST001470,NORMAL,0,130965.9,Lawyer,10168.93,LOW,0,0,0,13.752,0,0,1,1,2,1,36,MEDIUM,ALT0001509,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00017820,2025-07-15 03:34:00,ACC0000039,ACC0003711,ATM,504.83,Online Banking,United States,Mexico,1,1,CUST000039,NORMAL,0,33486.41,Sales Manager,1662.32,LOW,0,0,0,9.111,0,0,1,1,2,1,36,MEDIUM,ALT0001510,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00017830,2025-04-06 14:20:00,ACC0002539,ACC0000700,ACH,1877.73,Mobile App,United Kingdom,United States,1,0,CUST002539,NORMAL,0,30911.31,Trader,3917.95,LOW,0,0,0,14.378,0,0,1,1,2,1,36,MEDIUM,ALT0001511,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00017852,2025-11-21 16:35:00,ACC0004727,ACC0001870,ATM,6030.01,Branch,Turkey,United States,1,1,CUST004727,NORMAL,0,187843.75,Doctor,20985.57,MEDIUM,0,0,1,8.62,0,0,1,1,2,1,46,MEDIUM,ALT0001512,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00017918,2025-08-07 13:35:00,ACC0003092,ACC0002411,CARD_PAYMENT,3078.26,Online Banking,Canada,United States,1,0,CUST003092,NORMAL,0,65412.37,Construction Worker,6148.24,LOW,0,0,0,15.02,0,0,1,1,2,1,36,MEDIUM,ALT0001513,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00017924,2025-04-06 16:32:00,ACC0000998,ACC0000081,CARD_PAYMENT,2248.71,Mobile App,Brazil,Hong Kong,1,0,CUST000998,NORMAL,0,91319.56,Lawyer,2458.09,LOW,0,0,0,27.445,0,0,1,1,2,1,36,MEDIUM,ALT0001514,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00017948,2025-12-20 09:09:00,ACC0003107,ACC0000594,CARD_PAYMENT,1789.49,Phone,Turkey,United States,1,0,CUST003107,NORMAL,0,54226.86,Software Engineer,4641.89,LOW,0,0,0,11.565,0,0,1,1,2,1,36,MEDIUM,ALT0001515,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00017957,2025-07-22 14:11:00,ACC0002438,ACC0003620,ACH,1269.31,Online Banking,United States,Germany,1,0,CUST002438,NORMAL,0,60976.99,Retail Worker,5069.2,MEDIUM,0,0,1,7.512,0,0,1,1,2,1,46,MEDIUM,ALT0001516,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00017961,2025-06-17 11:45:00,ACC0002858,ACC0002424,P2P_TRANSFER,5049.41,Online Banking,UAE,United States,1,0,CUST002858,NORMAL,0,71956.81,Software Engineer,8859.52,LOW,0,0,0,17.098,0,0,1,1,2,1,36,MEDIUM,ALT0001517,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00017962,2025-03-19 15:08:00,ACC0000759,ACC0000753,ACH,17846.05,Online Banking,United States,United States,0,0,CUST000759,NORMAL,0,252394.47,Student,14139.55,LOW,0,0,0,37.864,0,1,0,1,2,1,36,MEDIUM,ALT0001518,"High Amount, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00017981,2025-09-25 19:46:00,ACC0003978,ACC0002512,P2P_TRANSFER,963.91,Branch,United States,Mexico,1,0,CUST003978,NORMAL,0,21245.07,Restaurant Owner,762.76,LOW,0,0,0,37.911,0,0,1,1,2,1,36,MEDIUM,ALT0001519,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00017989,2025-10-24 15:49:00,ACC0000796,ACC0001366,CARD_PAYMENT,1376.04,Online Banking,United States,United Kingdom,1,0,CUST000796,NORMAL,0,45114.33,Small Business Owner,1367.8,LOW,0,0,0,30.181,0,0,1,1,2,1,36,MEDIUM,ALT0001520,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00017995,2025-01-09 23:46:00,ACC0004740,ACC0003200,CARD_PAYMENT,1326.69,Mobile App,Germany,United States,1,0,CUST004740,NORMAL,0,23810.03,Consultant,2417.01,LOW,0,0,0,16.467,0,0,1,1,2,1,36,MEDIUM,ALT0001521,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018015,2025-04-08 09:47:00,ACC0000498,ACC0000477,CASH_DEPOSIT,2366.25,Phone,United States,UAE,1,1,CUST000498,NORMAL,0,34784.22,Trader,4097.78,LOW,0,0,0,17.323,0,0,1,1,2,1,36,MEDIUM,ALT0001522,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018027,2025-04-10 07:53:00,ACC0000706,ACC0003092,P2P_TRANSFER,338.45,Online Banking,Mexico,United States,1,0,CUST000706,NORMAL,0,48338.32,Retail Worker,1281.94,LOW,0,0,0,7.92,0,0,1,1,2,1,36,MEDIUM,ALT0001523,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018053,2025-12-29 08:49:00,ACC0002319,ACC0001639,P2P_TRANSFER,1581.71,Online Banking,United States,Brazil,1,0,CUST002319,NORMAL,0,83806.81,Real Estate Agent,2232.33,LOW,0,0,0,21.256,0,0,1,1,2,1,36,MEDIUM,ALT0001524,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018055,2025-12-04 03:06:00,ACC0001852,ACC0004542,P2P_TRANSFER,1482.08,Mobile App,Nigeria,United States,1,0,CUST001852,NORMAL,0,63575.36,Construction Worker,2172.12,LOW,0,0,0,20.47,0,0,1,1,2,1,36,MEDIUM,ALT0001525,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018068,2025-05-02 12:52:00,ACC0000319,ACC0001986,CASH_DEPOSIT,3130.67,Mobile App,United States,Mexico,1,1,CUST000319,NORMAL,0,92685.9,Real Estate Agent,10881.79,LOW,0,0,0,8.631,0,0,1,1,2,1,36,MEDIUM,ALT0001526,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018079,2025-06-28 10:59:00,ACC0004498,ACC0001824,CARD_PAYMENT,1640.61,Mobile App,Germany,Brazil,1,0,CUST004498,NORMAL,0,37544.88,Accountant,1851.96,LOW,0,0,0,26.576,0,0,1,1,2,1,36,MEDIUM,ALT0001527,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018084,2025-06-24 21:48:00,ACC0000607,ACC0002299,CARD_PAYMENT,811.18,Online Banking,United States,Germany,1,0,CUST000607,NORMAL,0,43375.83,Sales Manager,3167.84,HIGH,0,1,0,7.682,0,0,1,1,2,1,66,HIGH,ALT0001528,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018107,2025-07-09 12:18:00,ACC0003064,ACC0004534,ACH,1787.77,Online Banking,Hong Kong,India,1,0,CUST003064,NORMAL,0,48079.37,Retail Worker,6563.52,LOW,0,0,0,8.171,0,0,1,1,2,1,36,MEDIUM,ALT0001529,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018123,2025-06-10 20:43:00,ACC0002460,ACC0001778,ACH,762.28,Online Banking,United States,Hong Kong,1,0,CUST002460,NORMAL,0,36667.89,Consultant,2205.43,LOW,0,0,0,10.369,0,0,1,1,2,1,36,MEDIUM,ALT0001530,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018126,2025-08-18 03:49:00,ACC0003963,ACC0001774,P2P_TRANSFER,5577.3,Mobile App,United Kingdom,Canada,1,0,CUST003963,NORMAL,0,144997.68,Student,17166.69,LOW,0,0,0,9.747,0,0,1,1,2,1,36,MEDIUM,ALT0001531,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018133,2025-01-30 02:50:00,ACC0000194,ACC0004152,ACH,3485.42,Online Banking,UAE,United States,1,0,CUST000194,NORMAL,0,192023.72,Student,10376.96,LOW,0,0,0,10.076,0,0,1,1,2,1,36,MEDIUM,ALT0001532,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018136,2025-08-10 06:23:00,ACC0002492,ACC0000266,INTERNATIONAL_WIRE,1171.23,Online Banking,UAE,United States,1,0,CUST002492,NORMAL,0,27976.09,Software Engineer,1236.67,LOW,0,0,0,28.413,0,0,1,1,2,1,36,MEDIUM,ALT0001533,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018142,2025-07-12 01:09:00,ACC0004348,ACC0002347,INTERNATIONAL_WIRE,1504.23,Online Banking,Canada,Singapore,1,0,CUST004348,NORMAL,0,65886.81,Real Estate Agent,5749.26,LOW,0,0,0,7.849,0,0,1,1,2,1,36,MEDIUM,ALT0001534,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018150,2025-11-01 10:41:00,ACC0003902,ACC0002736,INTERNATIONAL_WIRE,395.3,ATM,United States,United Kingdom,1,0,CUST003902,NORMAL,0,26815.39,Doctor,924.72,LOW,0,0,0,12.824,0,0,1,1,2,1,36,MEDIUM,ALT0001535,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018157,2025-08-12 18:08:00,ACC0004563,ACC0003631,P2P_TRANSFER,1901.76,Online Banking,Singapore,United States,1,0,CUST004563,NORMAL,0,46546.58,Small Business Owner,3094.62,LOW,0,0,0,18.436,0,0,1,1,2,1,36,MEDIUM,ALT0001536,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018161,2025-01-17 02:30:00,ACC0004127,ACC0001221,ACH,2182.61,Online Banking,United States,Germany,1,0,CUST004127,NORMAL,0,63224.59,Small Business Owner,3188.95,LOW,0,0,0,20.533,0,0,1,1,2,1,36,MEDIUM,ALT0001537,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018163,2025-05-26 22:03:00,ACC0001072,ACC0001529,WIRE,691.61,Mobile App,Mexico,United States,1,0,CUST001072,NORMAL,0,42526.01,Lawyer,1895.47,LOW,0,0,0,10.946,0,0,1,1,2,1,36,MEDIUM,ALT0001538,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018173,2025-08-30 05:12:00,ACC0003269,ACC0003164,ACH,2883.67,Mobile App,United States,India,1,0,CUST003269,NORMAL,0,108070.87,Software Engineer,3901.27,LOW,0,0,0,22.175,0,0,1,1,2,1,36,MEDIUM,ALT0001539,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018176,2025-04-28 07:18:00,ACC0001572,ACC0003535,WIRE,623.85,Online Banking,United States,United Kingdom,1,0,CUST001572,NORMAL,0,58745.5,Consultant,1696.19,LOW,0,0,0,11.034,0,0,1,1,2,1,36,MEDIUM,ALT0001540,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018206,2025-02-28 21:00:00,ACC0001652,ACC0003567,P2P_TRANSFER,6559.45,Branch,Canada,United States,1,0,CUST001652,NORMAL,0,124311.29,Small Business Owner,10098.18,LOW,0,0,0,19.487,0,0,1,1,2,1,36,MEDIUM,ALT0001541,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018222,2025-02-26 17:41:00,ACC0004590,ACC0002478,CARD_PAYMENT,3032.37,Online Banking,United States,Mexico,1,0,CUST004590,NORMAL,0,23658.27,Teacher,2246.01,LOW,0,0,0,40.503,0,0,1,1,2,1,36,MEDIUM,ALT0001542,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018230,2025-01-30 17:28:00,ACC0004065,ACC0001921,INTERNATIONAL_WIRE,284.0,ATM,UAE,United States,1,0,CUST004065,NORMAL,0,28551.18,Real Estate Agent,1003.27,LOW,0,0,0,8.492,0,0,1,1,2,1,36,MEDIUM,ALT0001543,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018236,2025-11-09 09:27:00,ACC0003464,ACC0000931,ACH,4117.63,Mobile App,India,Canada,1,0,CUST003464,NORMAL,0,124622.99,Small Business Owner,15314.01,LOW,0,0,0,8.066,0,0,1,1,2,1,36,MEDIUM,ALT0001544,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018257,2025-10-24 01:29:00,ACC0000687,ACC0002128,CARD_PAYMENT,924.09,Phone,United States,Germany,1,0,CUST000687,NORMAL,0,38697.92,Construction Worker,2469.3,LOW,0,0,0,11.227,0,0,1,1,2,1,36,MEDIUM,ALT0001545,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018260,2025-05-17 18:09:00,ACC0001026,ACC0004306,P2P_TRANSFER,2133.94,Branch,United States,United Kingdom,1,0,CUST001026,NORMAL,0,97320.53,Consultant,5273.27,LOW,0,0,0,12.14,0,0,1,1,2,1,36,MEDIUM,ALT0001546,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018266,2025-09-01 19:00:00,ACC0003494,ACC0004012,ACH,15409.16,Mobile App,United States,United States,0,0,CUST003494,NORMAL,0,240575.13,Small Business Owner,22343.17,LOW,0,0,0,20.69,0,1,0,1,2,1,36,MEDIUM,ALT0001547,"High Amount, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018278,2025-05-29 21:45:00,ACC0002833,ACC0004445,ACH,704.66,Online Banking,United States,Brazil,1,0,CUST002833,NORMAL,0,62998.4,Small Business Owner,1625.37,LOW,0,0,0,13.006,0,0,1,1,2,1,36,MEDIUM,ALT0001548,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018290,2025-08-11 06:04:00,ACC0002880,ACC0003790,CASH_DEPOSIT,1490.34,Online Banking,Germany,United States,1,1,CUST002880,NORMAL,0,18579.42,Construction Worker,1806.53,LOW,0,0,0,24.749,0,0,1,1,2,1,36,MEDIUM,ALT0001549,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018297,2025-09-29 15:30:00,ACC0003912,ACC0003145,P2P_TRANSFER,22937.51,Mobile App,United Kingdom,Singapore,1,0,CUST003912,NORMAL,0,285656.06,Small Business Owner,7921.51,LOW,0,0,0,86.868,0,1,1,1,3,1,54,HIGH,ALT0001550,"High Amount, International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018303,2025-02-17 00:58:00,ACC0001858,ACC0004782,WIRE,1060.31,Online Banking,United States,Germany,1,0,CUST001858,NORMAL,0,23795.83,Sales Manager,2581.02,LOW,0,0,0,12.324,0,0,1,1,2,1,36,MEDIUM,ALT0001551,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018311,2025-08-27 21:23:00,ACC0004362,ACC0004340,CARD_PAYMENT,5076.69,Branch,United States,Mexico,1,0,CUST004362,NORMAL,0,55014.67,Doctor,7412.27,LOW,0,0,0,20.547,0,0,1,1,2,1,36,MEDIUM,ALT0001552,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018321,2025-08-29 08:16:00,ACC0003846,ACC0003935,P2P_TRANSFER,1208.74,Online Banking,Mexico,United States,1,0,CUST003846,NORMAL,0,55167.03,Software Engineer,3282.74,LOW,0,0,0,11.046,0,0,1,1,2,1,36,MEDIUM,ALT0001553,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018325,2025-09-01 13:47:00,ACC0004459,ACC0000619,INTERNATIONAL_WIRE,273.53,Mobile App,Canada,United States,1,0,CUST004459,NORMAL,0,37643.08,Sales Manager,1004.45,LOW,0,0,0,8.17,0,0,1,1,2,1,36,MEDIUM,ALT0001554,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018343,2025-05-29 16:21:00,ACC0001484,ACC0003518,WIRE,1067.15,Online Banking,India,United States,1,0,CUST001484,NORMAL,0,41817.4,Retail Worker,2165.72,LOW,0,0,0,14.782,0,0,1,1,2,1,36,MEDIUM,ALT0001555,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018355,2025-09-27 11:16:00,ACC0001090,ACC0002399,CASH_WITHDRAWAL,1862.42,Online Banking,United States,UAE,1,1,CUST001090,NORMAL,0,42053.0,Doctor,5175.78,LOW,0,0,0,10.795,0,0,1,1,2,1,36,MEDIUM,ALT0001556,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018358,2025-01-18 05:55:00,ACC0000592,ACC0000549,CARD_PAYMENT,447.06,Branch,United States,India,1,0,CUST000592,NORMAL,0,37256.56,Real Estate Agent,1287.98,LOW,0,0,0,10.413,0,0,1,1,2,1,36,MEDIUM,ALT0001557,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018365,2025-06-15 14:05:00,ACC0004060,ACC0000730,ATM,6234.26,Mobile App,United States,Singapore,1,1,CUST004060,NORMAL,0,151005.53,Retail Worker,9874.77,LOW,0,0,0,18.94,0,0,1,1,2,1,36,MEDIUM,ALT0001558,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018370,2025-07-08 12:40:00,ACC0003668,ACC0001575,CASH_WITHDRAWAL,4079.09,Mobile App,India,United States,1,1,CUST003668,NORMAL,0,261041.79,Trader,14261.67,LOW,0,0,0,8.581,0,0,1,1,2,1,36,MEDIUM,ALT0001559,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018387,2025-07-23 21:55:00,ACC0000526,ACC0002247,CARD_PAYMENT,6672.16,Mobile App,India,United States,1,0,CUST000526,NORMAL,0,69030.78,Doctor,2696.37,LOW,0,0,0,74.235,0,0,1,1,2,1,36,MEDIUM,ALT0001560,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018398,2025-12-07 20:56:00,ACC0004819,ACC0004028,ACH,1276.62,Mobile App,United Kingdom,United States,1,0,CUST004819,NORMAL,0,35181.02,Trader,2368.55,LOW,0,0,0,16.17,0,0,1,1,2,1,36,MEDIUM,ALT0001561,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018402,2025-06-13 09:50:00,ACC0004276,ACC0001847,CARD_PAYMENT,1442.03,Branch,Canada,United States,1,0,CUST004276,NORMAL,0,20514.59,Accountant,1503.63,LOW,0,0,0,28.771,0,0,1,1,2,1,36,MEDIUM,ALT0001562,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018407,2025-08-27 18:52:00,ACC0000495,ACC0000766,P2P_TRANSFER,1824.07,Online Banking,UAE,United States,1,0,CUST000495,NORMAL,0,53459.19,Teacher,2701.86,LOW,0,0,0,20.253,0,0,1,1,2,1,36,MEDIUM,ALT0001563,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018459,2025-05-09 04:50:00,ACC0001241,ACC0000487,P2P_TRANSFER,1372.04,Online Banking,Hong Kong,United States,1,0,CUST001241,NORMAL,0,35905.73,Doctor,4761.08,LOW,0,0,0,8.645,0,0,1,1,2,1,36,MEDIUM,ALT0001564,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018460,2025-05-02 14:49:00,ACC0000592,ACC0000253,CARD_PAYMENT,1690.27,Mobile App,Hong Kong,United States,1,0,CUST000592,NORMAL,0,37256.56,Real Estate Agent,1287.98,LOW,0,0,0,39.37,0,0,1,1,2,1,36,MEDIUM,ALT0001565,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018463,2025-09-29 07:39:00,ACC0004917,ACC0003682,CASH_WITHDRAWAL,1028.84,Mobile App,Germany,United States,1,1,CUST004917,NORMAL,0,103916.53,Student,4095.32,LOW,0,0,0,7.537,0,0,1,1,2,1,36,MEDIUM,ALT0001566,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018470,2025-12-17 21:50:00,ACC0000528,ACC0002573,ACH,1964.35,Mobile App,United States,United Kingdom,1,0,CUST000528,NORMAL,0,50194.75,Student,2578.11,MEDIUM,0,0,1,22.858,0,0,1,1,2,1,46,MEDIUM,ALT0001567,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018493,2025-09-25 08:38:00,ACC0002456,ACC0002947,CARD_PAYMENT,1025.94,Mobile App,United States,UAE,1,0,CUST002456,NORMAL,0,40507.26,Consultant,1027.15,LOW,0,0,0,29.965,0,0,1,1,2,1,36,MEDIUM,ALT0001568,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018505,2025-08-14 16:17:00,ACC0000199,ACC0002806,CARD_PAYMENT,1358.89,Online Banking,United States,Hong Kong,1,0,CUST000199,NORMAL,0,20661.24,Real Estate Agent,1065.53,LOW,0,0,0,38.26,0,0,1,1,2,1,36,MEDIUM,ALT0001569,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018508,2025-02-04 01:30:00,ACC0002916,ACC0004351,WIRE,1229.49,Branch,Turkey,United States,1,0,CUST002916,NORMAL,0,31451.72,Accountant,1652.01,LOW,0,0,0,22.327,0,0,1,1,2,1,36,MEDIUM,ALT0001570,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018519,2025-06-30 18:38:00,ACC0003353,ACC0002157,CARD_PAYMENT,1601.55,Online Banking,UAE,United States,1,0,CUST003353,NORMAL,0,21710.14,Construction Worker,1129.33,MEDIUM,0,0,1,42.544,0,0,1,1,2,1,46,MEDIUM,ALT0001571,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018557,2025-05-24 11:56:00,ACC0001522,ACC0004143,CASH_WITHDRAWAL,3661.13,Online Banking,United States,Mexico,1,1,CUST001522,NORMAL,0,60349.4,Accountant,5736.3,LOW,0,0,0,19.147,0,0,1,1,2,1,36,MEDIUM,ALT0001572,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018589,2025-01-06 20:59:00,ACC0002215,ACC0003228,WIRE,1390.5,Mobile App,United States,India,1,0,CUST002215,NORMAL,0,37502.68,Accountant,2453.04,LOW,0,0,0,17.005,0,0,1,1,2,1,36,MEDIUM,ALT0001573,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018597,2025-06-12 23:10:00,ACC0000022,ACC0001066,CASH_DEPOSIT,1325.56,Mobile App,Hong Kong,United States,1,1,CUST000022,NORMAL,0,81679.05,Restaurant Owner,4616.44,LOW,0,0,0,8.614,0,0,1,1,2,1,36,MEDIUM,ALT0001574,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018599,2025-02-22 12:39:00,ACC0003854,ACC0002316,WIRE,2644.17,Mobile App,Germany,Singapore,1,0,CUST003854,NORMAL,0,28217.62,Retail Worker,2588.41,LOW,0,0,0,30.646,0,0,1,1,2,1,36,MEDIUM,ALT0001575,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018605,2025-05-03 19:44:00,ACC0000074,ACC0001271,CARD_PAYMENT,1748.16,Mobile App,Germany,United States,1,0,CUST000074,NORMAL,0,58513.24,Trader,5043.4,LOW,0,0,0,10.399,0,0,1,1,2,1,36,MEDIUM,ALT0001576,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018611,2025-10-27 20:35:00,ACC0001471,ACC0003252,P2P_TRANSFER,577.0,Online Banking,United States,Hong Kong,1,0,CUST001471,NORMAL,0,25637.33,Real Estate Agent,1213.45,LOW,0,0,0,14.265,0,0,1,1,2,1,36,MEDIUM,ALT0001577,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018630,2025-09-20 06:00:00,ACC0004214,ACC0003716,WIRE,27853.29,Phone,United States,Canada,1,0,CUST004214,NORMAL,0,182048.6,Trader,11184.21,LOW,0,0,0,74.712,0,1,1,1,3,1,54,HIGH,ALT0001578,"High Amount, International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018647,2025-01-24 09:13:00,ACC0001871,ACC0002495,CARD_PAYMENT,769.98,Mobile App,Singapore,United States,1,0,CUST001871,NORMAL,0,24773.94,Lawyer,1228.62,LOW,0,0,0,18.801,0,0,1,1,2,1,36,MEDIUM,ALT0001579,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018675,2025-07-07 21:10:00,ACC0001431,ACC0002960,P2P_TRANSFER,1114.1,Branch,United States,UAE,1,0,CUST001431,NORMAL,0,34152.44,Small Business Owner,2253.54,LOW,0,0,0,14.831,0,0,1,1,2,1,36,MEDIUM,ALT0001580,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018678,2025-08-08 22:02:00,ACC0002187,ACC0003146,CARD_PAYMENT,2099.92,Online Banking,United States,Canada,1,0,CUST002187,NORMAL,0,61535.31,Small Business Owner,2265.16,LOW,0,0,0,27.812,0,0,1,1,2,1,36,MEDIUM,ALT0001581,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018687,2025-01-02 02:13:00,ACC0000655,ACC0001683,WIRE,874.76,Online Banking,Turkey,United States,1,0,CUST000655,NORMAL,0,39854.06,Consultant,2963.05,LOW,0,0,0,8.857,0,0,1,1,2,1,36,MEDIUM,ALT0001582,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018698,2025-04-13 16:36:00,ACC0000514,ACC0004136,ACH,2008.45,Online Banking,United States,Canada,1,0,CUST000514,NORMAL,0,118529.91,Trader,4580.89,LOW,0,0,0,13.153,0,0,1,1,2,1,36,MEDIUM,ALT0001583,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018702,2025-05-09 12:59:00,ACC0002421,ACC0004808,CARD_PAYMENT,669.96,Online Banking,Canada,United States,1,0,CUST002421,NORMAL,0,25972.67,Construction Worker,1546.49,LOW,0,0,0,12.996,0,0,1,1,2,1,36,MEDIUM,ALT0001584,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018703,2025-04-17 20:36:00,ACC0000088,ACC0002534,P2P_TRANSFER,8045.87,ATM,United States,Canada,1,0,CUST000088,NORMAL,0,25232.2,Lawyer,1549.56,LOW,0,0,0,155.771,0,0,1,1,2,1,36,MEDIUM,ALT0001585,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00018713,2025-09-08 11:30:00,ACC0002304,ACC0004998,CARD_PAYMENT,2106.74,Mobile App,Germany,Mexico,1,0,CUST002304,NORMAL,0,33086.87,Software Engineer,4700.47,LOW,0,0,0,13.446,0,0,1,1,2,1,36,MEDIUM,ALT0001586,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
